,precision,recall,f1-score,support
spakliga,0.0,0.0,0.0,0.0
finnbogasteinn,0.0,0.0,0.0,0.0
knarrareyrr,0.0,0.0,0.0,0.0
hafvilla,0.0,0.0,0.0,0.0
forlendi,0.0,0.0,0.0,0.0
snjómikill,0.0,0.0,0.0,0.0
eldsdaunn,0.0,0.0,0.0,0.0
meðalóvinr,0.0,0.0,0.0,0.0
norðarla,0.0,0.0,0.0,0.0
ǫfugr,0.0,0.0,0.0,0.0
sauðarslitri,0.0,0.0,0.0,0.0
byrsta,0.0,0.0,0.0,0.0
hrammr,0.0,0.0,0.0,0.0
fótagangr,0.0,0.0,0.0,0.0
traðk,0.0,0.0,0.0,0.0
ferðarbúinn,0.0,0.0,0.0,0.0
auðfenginn,0.0,0.0,0.0,0.0
greppligr,0.0,0.0,0.0,0.0
silfrbelti,0.0,0.0,0.0,0.0
handstinnan,0.0,0.0,0.0,0.0
glǽr,0.0,0.0,0.0,0.0
spurull,0.0,0.0,0.0,0.0
skógarbjǫrn,0.0,0.0,0.0,0.0
digrbarkliga,0.0,0.0,0.0,0.0
svikráðafullr,0.0,0.0,0.0,0.0
mǽgðr,0.0,0.0,0.0,0.0
silfrfár,0.0,0.0,0.0,0.0
laukunn?,0.0,0.0,0.0,0.0
dagverðardrykkja,0.0,0.0,0.0,0.0
malarkambr,0.0,0.0,0.0,0.0
innanverðr,0.0,0.0,0.0,0.0
bringubein,0.0,0.0,0.0,0.0
miski,0.0,0.0,0.0,0.0
ulfhildr,0.0,0.0,0.0,0.0
ódauðahrǽddr,0.0,0.0,0.0,0.0
jafnbjóða,0.0,0.0,0.0,0.0
klaklauss,0.0,0.0,0.0,0.0
jafndjarfr,0.0,0.0,0.0,0.0
smáleikr,0.0,0.0,0.0,0.0
alidýr,0.0,0.0,0.0,0.0
minjagripr,0.0,0.0,0.0,0.0
bógr,0.0,0.0,0.0,0.0
umfang,0.0,0.0,0.0,0.0
sǿmðarferð,0.0,0.0,0.0,0.0
mannkaup,0.0,0.0,0.0,0.0
svikall,0.0,0.0,0.0,0.0
farþegi,0.0,0.0,0.0,0.0
arnareyrr,0.0,0.0,0.0,0.0
ljósvetningr,0.0,0.0,0.0,0.0
fífilbleikr,0.0,0.0,0.0,0.0
kofarn,0.0,0.0,0.0,0.0
kretta,0.0,0.0,0.0,0.0
óðmálugr,0.0,0.0,0.0,0.0
mǫn,0.0,0.0,0.0,0.0
atmót,0.0,0.0,0.0,0.0
ǫrorðr,0.0,0.0,0.0,0.0
samkrǿkja,0.0,0.0,0.0,0.0
húnbjǫrn,0.0,0.0,0.0,0.0
þykkjudráttr,0.0,0.0,0.0,0.0
glens,0.0,0.0,0.0,0.0
skjaldarbrot,0.0,0.0,0.0,0.0
sparr,0.0,0.0,0.0,0.0
formenntr,0.0,0.0,0.0,0.0
gletta,0.0,0.0,0.0,0.0
bellvísi,0.0,0.0,0.0,0.0
viðfang,0.0,0.0,0.0,0.0
hornabrǽkla,0.0,0.0,0.0,0.0
alþýðligr,0.0,0.0,0.0,0.0
umleitun,0.0,0.0,0.0,0.0
mǿðgin,0.0,0.0,0.0,0.0
ókeyptr,0.0,0.0,0.0,0.0
dragloka,0.0,0.0,0.0,0.0
óþykkja,0.0,0.0,0.0,0.0
ofdul,0.0,0.0,0.0,0.0
uppburðalítill,0.0,0.0,0.0,0.0
ómjúkr,0.0,0.0,0.0,0.0
ofmetnaðarmaðr,0.0,0.0,0.0,0.0
ófrǽndsamliga,0.0,0.0,0.0,0.0
vatnshlíð,0.0,0.0,0.0,0.0
gamlaðr,0.0,0.0,0.0,0.0
mykireka,0.0,0.0,0.0,0.0
suðreyskr,0.0,0.0,0.0,0.0
torfustaðir,0.0,0.0,0.0,0.0
ókvángaðr,0.0,0.0,0.0,0.0
áreitingr,0.0,0.0,0.0,0.0
allóglíkligr,0.0,0.0,0.0,0.0
krapafǫr,0.0,0.0,0.0,0.0
fótsíðr,0.0,0.0,0.0,0.0
krap,0.0,0.0,0.0,0.0
eldskáli,0.0,0.0,0.0,0.0
langknakkr,0.0,0.0,0.0,0.0
vásklǽði,0.0,0.0,0.0,0.0
meðalgǫngumaðr,0.0,0.0,0.0,0.0
snjófall,0.0,0.0,0.0,0.0
allhǽðiligr,0.0,0.0,0.0,0.0
aftrdrepa,0.0,0.0,0.0,0.0
níðingsorð,0.0,0.0,0.0,0.0
grjóthóll,0.0,0.0,0.0,0.0
halsstefni,0.0,0.0,0.0,0.0
slǿma,0.0,0.0,0.0,0.0
mannskǿðr,0.0,0.0,0.0,0.0
óþarfr,0.0,0.0,0.0,0.0
mórendr,0.0,0.0,0.0,0.0
skrúðklǽði,0.0,0.0,0.0,0.0
afbragðsmaðr,0.0,0.0,0.0,0.0
aflalítill,0.0,0.0,0.0,0.0
formǽlandi,0.0,0.0,0.0,0.0
hleypipiltr,0.0,0.0,0.0,0.0
tillǽti,0.0,0.0,0.0,0.0
nauðsynliga,0.0,0.0,0.0,0.0
almannakambr,0.0,0.0,0.0,0.0
bǫr,0.0,0.0,0.0,0.0
herðibreiðr,0.0,0.0,0.0,0.0
limaðr,0.0,0.0,0.0,0.0
jarðfastr,0.0,0.0,0.0,0.0
allskammr,0.0,0.0,0.0,0.0
hraustmenni,0.0,0.0,0.0,0.0
margmennr,0.0,0.0,0.0,0.0
dolgligr,0.0,0.0,0.0,0.0
knáleikr,0.0,0.0,0.0,0.0
víðdǿlagoði,0.0,0.0,0.0,0.0
heimakona,0.0,0.0,0.0,0.0
gatnamót,0.0,0.0,0.0,0.0
glímufǿrr,0.0,0.0,0.0,0.0
viðbeina,0.0,0.0,0.0,0.0
hreystiverk,0.0,0.0,0.0,0.0
frǽndmargr,0.0,0.0,0.0,0.0
losa,0.0,0.0,0.0,0.0
hreysta,0.0,0.0,0.0,0.0
borgarland,0.0,0.0,0.0,0.0
trékyllisvík,0.0,0.0,0.0,0.0
melrakkahólsbardagi,0.0,0.0,0.0,0.0
gløggþekkinn,0.0,0.0,0.0,0.0
vatnsdǿlskr,0.0,0.0,0.0,0.0
setna,0.0,0.0,0.0,0.0
ágengr,0.0,0.0,0.0,0.0
garðlag,0.0,0.0,0.0,0.0
fáskiftinn,0.0,0.0,0.0,0.0
hǿgligr,0.0,0.0,0.0,0.0
jafnfastr,0.0,0.0,0.0,0.0
viðrnefni,0.0,0.0,0.0,0.0
sleggfall,0.0,0.0,0.0,0.0
barna,0.0,0.0,0.0,0.0
grunbrúsligr,0.0,0.0,0.0,0.0
íþróttalauss,0.0,0.0,0.0,0.0
hentr,0.0,0.0,0.0,0.0
tǫðuverk,0.0,0.0,0.0,0.0
hól,0.0,0.0,0.0,0.0
gilda,0.0,0.0,0.0,0.0
heimataða,0.0,0.0,0.0,0.0
syfja,0.0,0.0,0.0,0.0
légarðr,0.0,0.0,0.0,0.0
svifting,0.0,0.0,0.0,0.0
þarkváma,0.0,0.0,0.0,0.0
tilgerð,0.0,0.0,0.0,0.0
umbrot,0.0,0.0,0.0,0.0
feldarblað,0.0,0.0,0.0,0.0
byxing,0.0,0.0,0.0,0.0
sláttukaup,0.0,0.0,0.0,0.0
trollmenni,0.0,0.0,0.0,0.0
sleggjufall,0.0,0.0,0.0,0.0
auðnusamliga,0.0,0.0,0.0,0.0
kvikligr,0.0,0.0,0.0,0.0
geigvǽnligr,0.0,0.0,0.0,0.0
sakarstaðr,0.0,0.0,0.0,0.0
vetrardagr,0.0,0.0,0.0,0.0
hvirfilvindr,0.0,0.0,0.0,0.0
glam,0.0,0.0,0.0,0.0
miðhjalli,0.0,0.0,0.0,0.0
skreiðarkaup,0.0,0.0,0.0,0.0
þrályndr,0.0,0.0,0.0,0.0
fullsvefta,0.0,0.0,0.0,0.0
ódrengiliga,0.0,0.0,0.0,0.0
óknáligr,0.0,0.0,0.0,0.0
samnafni,0.0,0.0,0.0,0.0
bleyða,0.0,0.0,0.0,0.0
hóta,0.0,0.0,0.0,0.0
skjótleikinn,0.0,0.0,0.0,0.0
tumba,0.0,0.0,0.0,0.0
kǿnliga,0.0,0.0,0.0,0.0
skeinusamr,0.0,0.0,0.0,0.0
snúðigr,0.0,0.0,0.0,0.0
fiskifýla,0.0,0.0,0.0,0.0
fjǫrudýr,0.0,0.0,0.0,0.0
metnaðarsamligr,0.0,0.0,0.0,0.0
mótsnúinn,0.0,0.0,0.0,0.0
ofbeldismaðr,0.0,0.0,0.0,0.0
lífgjǫf,0.0,0.0,0.0,0.0
málafylgð,0.0,0.0,0.0,0.0
þaðra,0.0,0.0,0.0,0.0
konungdǿmi,0.0,0.0,0.0,0.0
vígastyrr,0.0,0.0,0.0,0.0
fostbrǽðralag,0.0,0.0,0.0,0.0
kleppr,0.0,0.0,0.0,0.0
jǫklakelda,0.0,0.0,0.0,0.0
dyrðilmýrr,0.0,0.0,0.0,0.0
hugprúðr,0.0,0.0,0.0,0.0
hrokkinhǽrðr,0.0,0.0,0.0,0.0
kirkjuviðr,0.0,0.0,0.0,0.0
skálaviðr,0.0,0.0,0.0,0.0
ótryggr,0.0,0.0,0.0,0.0
óblauðr,0.0,0.0,0.0,0.0
óleifr,0.0,0.0,0.0,0.0
ormríauga,0.0,0.0,0.0,0.0
fáfnisbani,0.0,0.0,0.0,0.0
vápnbitinn,0.0,0.0,0.0,0.0
útanheraðsmaðr,0.0,0.0,0.0,0.0
ama,0.0,0.0,0.0,0.0
flokksforingi,0.0,0.0,0.0,0.0
ifalauss,0.0,0.0,0.0,0.0
skor,0.0,0.0,0.0,0.0
berdreymr,0.0,0.0,0.0,0.0
órýrliga,0.0,0.0,0.0,0.0
allrýrligr,0.0,0.0,0.0,0.0
endalok,0.0,0.0,0.0,0.0
sexǽringr,0.0,0.0,0.0,0.0
sjaldsénn,0.0,0.0,0.0,0.0
jǫkulsfjǫrðr,0.0,0.0,0.0,0.0
þarvist,0.0,0.0,0.0,0.0
velgerningr,0.0,0.0,0.0,0.0
laugadalr,0.0,0.0,0.0,0.0
hráskinn,0.0,0.0,0.0,0.0
þegnskapr,0.0,0.0,0.0,0.0
huglauss,0.0,0.0,0.0,0.0
nasbráðr,0.0,0.0,0.0,0.0
heiftúðigr,0.0,0.0,0.0,0.0
snjólauss,0.0,0.0,0.0,0.0
frostviðri,0.0,0.0,0.0,0.0
sínka,0.0,0.0,0.0,0.0
lítilmennska,0.0,0.0,0.0,0.0
datta,0.0,0.0,0.0,0.0
skammrifstykki,0.0,0.0,0.0,0.0
gnǿtt,0.0,0.0,0.0,0.0
kjǫtstykki,0.0,0.0,0.0,0.0
allóframliga,0.0,0.0,0.0,0.0
gistingarlaun,0.0,0.0,0.0,0.0
harðfenni,0.0,0.0,0.0,0.0
brekkubrún,0.0,0.0,0.0,0.0
spjótskefti,0.0,0.0,0.0,0.0
styrma,0.0,0.0,0.0,0.0
vetrarríki,0.0,0.0,0.0,0.0
skilnadr,0.0,0.0,0.0,0.0
lǿkjamót,0.0,0.0,0.0,0.0
búþegn,0.0,0.0,0.0,0.0
hǽrilangr,0.0,0.0,0.0,0.0
almenning,0.0,0.0,0.0,0.0
gagnsmunr,0.0,0.0,0.0,0.0
jafnliða,0.0,0.0,0.0,0.0
hvatleiki,0.0,0.0,0.0,0.0
andvaragestr,0.0,0.0,0.0,0.0
misþokki,0.0,0.0,0.0,0.0
breiðafjarðardalr,0.0,0.0,0.0,0.0
gagnsamr,0.0,0.0,0.0,0.0
þykkvaskógr,0.0,0.0,0.0,0.0
klyf,0.0,0.0,0.0,0.0
sauðafell,0.0,0.0,0.0,0.0
hestbak,0.0,0.0,0.0,0.0
dǫgurðr,0.0,0.0,0.0,0.0
gnadd,0.0,0.0,0.0,0.0
seljaeyrr,0.0,0.0,0.0,0.0
hǿfr,0.0,0.0,0.0,0.0
háskeftr,0.0,0.0,0.0,0.0
tigna,0.0,0.0,0.0,0.0
vindland,0.0,0.0,0.0,0.0
þorgeirshróf,0.0,0.0,0.0,0.0
smiðjuholt,0.0,0.0,0.0,0.0
þormódr,0.0,0.0,0.0,0.0
oflátligr,0.0,0.0,0.0,0.0
kolbakr,0.0,0.0,0.0,0.0
varboðinn,0.0,0.0,0.0,0.0
lentula,0.0,0.0,0.0,0.0
jezraël,0.0,0.0,0.0,0.0
friðligr,0.0,0.0,0.0,0.0
naboth,0.0,0.0,0.0,0.0
ǿrslafullr,0.0,0.0,0.0,0.0
flǽmskr,0.0,0.0,0.0,0.0
brezkr,0.0,0.0,0.0,0.0
einkenniligr,0.0,0.0,0.0,0.0
milun,0.0,0.0,0.0,0.0
frísakonungr,0.0,0.0,0.0,0.0
gullhjalt,0.0,0.0,0.0,0.0
affríkahaf,0.0,0.0,0.0,0.0
harmsgrátr,0.0,0.0,0.0,0.0
vápnhestr,0.0,0.0,0.0,0.0
kið,0.0,0.0,0.0,0.0
glitra,0.0,0.0,0.0,0.0
moldreykr,0.0,0.0,0.0,0.0
affríkamaðr,0.0,0.0,0.0,0.0
tyrkneskr,0.0,0.0,0.0,0.0
carbunculisteinn,0.0,0.0,0.0,0.0
framreið,0.0,0.0,0.0,0.0
undirhyggjumaðr,0.0,0.0,0.0,0.0
rabítr,0.0,0.0,0.0,0.0
tyrkr,0.0,0.0,0.0,0.0
affríki,0.0,0.0,0.0,0.0
mylna,0.0,0.0,0.0,0.0
sígóðr,0.0,0.0,0.0,0.0
gullbǫllr,0.0,0.0,0.0,0.0
feðma,0.0,0.0,0.0,0.0
ørviti,0.0,0.0,0.0,0.0
halmsstrá,0.0,0.0,0.0,0.0
píkstafr,0.0,0.0,0.0,0.0
pílagrímabúnuðr,0.0,0.0,0.0,0.0
guðvefr,0.0,0.0,0.0,0.0
kringlóttr,0.0,0.0,0.0,0.0
smástolpi,0.0,0.0,0.0,0.0
holr,0.0,0.0,0.0,0.0
mylnuhvél,0.0,0.0,0.0,0.0
keisaradóttir,0.0,0.0,0.0,0.0
rós,0.0,0.0,0.0,0.0
frankland,0.0,0.0,0.0,0.0
trana,0.0,0.0,0.0,0.0
villifygli,0.0,0.0,0.0,0.0
píment,0.0,0.0,0.0,0.0
óhyggiligr,0.0,0.0,0.0,0.0
harðholdr,0.0,0.0,0.0,0.0
hjǫlt,0.0,0.0,0.0,0.0
forvíss,0.0,0.0,0.0,0.0
geip,0.0,0.0,0.0,0.0
dýrkeyptr,0.0,0.0,0.0,0.0
skeifliga,0.0,0.0,0.0,0.0
miraculum,0.0,0.0,0.0,0.0
biblja,0.0,0.0,0.0,0.0
viðrkǿmiligr,0.0,0.0,0.0,0.0
frjó,0.0,0.0,0.0,0.0
umferð,0.0,0.0,0.0,0.0
orðagrein,0.0,0.0,0.0,0.0
siga,0.0,0.0,0.0,0.0
svívirðuliga,0.0,0.0,0.0,0.0
hefnileit,0.0,0.0,0.0,0.0
pylus,0.0,0.0,0.0,0.0
ilium,0.0,0.0,0.0,0.0
allsterkr,0.0,0.0,0.0,0.0
fámenni,0.0,0.0,0.0,0.0
ófljótr,0.0,0.0,0.0,0.0
salomina,0.0,0.0,0.0,0.0
kylfa,0.0,0.0,0.0,0.0
víðfǫrli,0.0,0.0,0.0,0.0
helvítishǫfðingi,0.0,0.0,0.0,0.0
alcides,0.0,0.0,0.0,0.0
mennskr,0.0,0.0,0.0,0.0
bóndadóttir,0.0,0.0,0.0,0.0
kotkarlsdóttir,0.0,0.0,0.0,0.0
flóki,0.0,0.0,0.0,0.0
snǽlduhali,0.0,0.0,0.0,0.0
niðrganga,0.0,0.0,0.0,0.0
helvítishundr,0.0,0.0,0.0,0.0
hǿnsn,0.0,0.0,0.0,0.0
purpurakyrtill,0.0,0.0,0.0,0.0
kleima,0.0,0.0,0.0,0.0
vásstakkr,0.0,0.0,0.0,0.0
ulllaupr,0.0,0.0,0.0,0.0
vindla,0.0,0.0,0.0,0.0
nábjǫrg,0.0,0.0,0.0,0.0
máttuligr,0.0,0.0,0.0,0.0
stinnr,0.0,0.0,0.0,0.0
sverðsegg,0.0,0.0,0.0,0.0
hremma,0.0,0.0,0.0,0.0
kverkband,0.0,0.0,0.0,0.0
brúðhvíla,0.0,0.0,0.0,0.0
þakksamligr,0.0,0.0,0.0,0.0
blíðlǽti,0.0,0.0,0.0,0.0
harmtala,0.0,0.0,0.0,0.0
greyliga,0.0,0.0,0.0,0.0
ljótliga,0.0,0.0,0.0,0.0
greyfa,0.0,0.0,0.0,0.0
svardagi,0.0,0.0,0.0,0.0
banvǽnligr,0.0,0.0,0.0,0.0
vápnagnýr,0.0,0.0,0.0,0.0
ajax,0.0,0.0,0.0,0.0
hugsótt,0.0,0.0,0.0,0.0
sérligr,0.0,0.0,0.0,0.0
hógligr,0.0,0.0,0.0,0.0
háskasamliga,0.0,0.0,0.0,0.0
rhesus,0.0,0.0,0.0,0.0
greiniliga,0.0,0.0,0.0,0.0
hippolytus,0.0,0.0,0.0,0.0
krosskirkja,0.0,0.0,0.0,0.0
sandvin,0.0,0.0,0.0,0.0
pálsson,0.0,0.0,0.0,0.0
auðastaðir,0.0,0.0,0.0,0.0
steinslétta,0.0,0.0,0.0,0.0
mataból,0.0,0.0,0.0,0.0
nótarverpi,0.0,0.0,0.0,0.0
óss,0.0,0.0,0.0,0.0
miklabólstaðr,0.0,0.0,0.0,0.0
skálakirkjusókn,0.0,0.0,0.0,0.0
dagsson,0.0,0.0,0.0,0.0
kumpri,0.0,0.0,0.0,0.0
eyðvin,0.0,0.0,0.0,0.0
fǫstudagr,0.0,0.0,0.0,0.0
pétrsmessa,0.0,0.0,0.0,0.0
meistarahús,0.0,0.0,0.0,0.0
óargi,0.0,0.0,0.0,0.0
hallbjǫrn,0.0,0.0,0.0,0.0
halftrǫll,0.0,0.0,0.0,0.0
hrafnista,0.0,0.0,0.0,0.0
félagskapr,0.0,0.0,0.0,0.0
sabjǫrg,0.0,0.0,0.0,0.0
búrisnumaðr,0.0,0.0,0.0,0.0
árdegis,0.0,0.0,0.0,0.0
kveldsvǽfr,0.0,0.0,0.0,0.0
myrginvakr,0.0,0.0,0.0,0.0
því,0.0,0.0,0.0,0.0
stórsmiðr,0.0,0.0,0.0,0.0
dýragripr,0.0,0.0,0.0,0.0
hróaldr,0.0,0.0,0.0,0.0
hafsteinn,0.0,0.0,0.0,0.0
halfsteinn,0.0,0.0,0.0,0.0
haustblót,0.0,0.0,0.0,0.0
lúfa,0.0,0.0,0.0,0.0
frásaga,0.0,0.0,0.0,0.0
naumdǿll,0.0,0.0,0.0,0.0
sjalfrǽði,0.0,0.0,0.0,0.0
allóskyldr,0.0,0.0,0.0,0.0
kreppingr,0.0,0.0,0.0,0.0
sólskel,0.0,0.0,0.0,0.0
hlaðajarl,0.0,0.0,0.0,0.0
grjótgarðr,0.0,0.0,0.0,0.0
haustdagr,0.0,0.0,0.0,0.0
naustdalr,0.0,0.0,0.0,0.0
fjalir,0.0,0.0,0.0,0.0
athugall,0.0,0.0,0.0,0.0
áþján,0.0,0.0,0.0,0.0
burt,0.0,0.0,0.0,0.0
norðmandi,0.0,0.0,0.0,0.0
þóroldr,0.0,0.0,0.0,0.0
hvernu,0.0,0.0,0.0,0.0
aldrtili,0.0,0.0,0.0,0.0
metnaðargjarn,0.0,0.0,0.0,0.0
hlutgengr,0.0,0.0,0.0,0.0
hugþokkun,0.0,0.0,0.0,0.0
búandkarl,0.0,0.0,0.0,0.0
vélráð,0.0,0.0,0.0,0.0
dreif,0.0,0.0,0.0,0.0
vandfenginn,0.0,0.0,0.0,0.0
hafrsfjǫrðr,0.0,0.0,0.0,0.0
vingjǫf,0.0,0.0,0.0,0.0
kirjálaland,0.0,0.0,0.0,0.0
kilir,0.0,0.0,0.0,0.0
skammtalaðr,0.0,0.0,0.0,0.0
ótrúliga,0.0,0.0,0.0,0.0
bjórskinn,0.0,0.0,0.0,0.0
safali,0.0,0.0,0.0,0.0
nafngift,0.0,0.0,0.0,0.0
bón,0.0,0.0,0.0,0.0
finnferð,0.0,0.0,0.0,0.0
bjǫrgolfr,0.0,0.0,0.0,0.0
farmskreið,0.0,0.0,0.0,0.0
húðavara,0.0,0.0,0.0,0.0
hugleitr,0.0,0.0,0.0,0.0
fjárdráttr,0.0,0.0,0.0,0.0
jafngagnauðigr,0.0,0.0,0.0,0.0
harðfari,0.0,0.0,0.0,0.0
gautelfr,0.0,0.0,0.0,0.0
fjárupptaka,0.0,0.0,0.0,0.0
furusund,0.0,0.0,0.0,0.0
ígangsklǽði,0.0,0.0,0.0,0.0
framflutning,0.0,0.0,0.0,0.0
jafnfagrbúinn,0.0,0.0,0.0,0.0
mostrarsund,0.0,0.0,0.0,0.0
víkveri,0.0,0.0,0.0,0.0
líðandisnes,0.0,0.0,0.0,0.0
útleið,0.0,0.0,0.0,0.0
halfþrítugr,0.0,0.0,0.0,0.0
hress,0.0,0.0,0.0,0.0
sumra,0.0,0.0,0.0,0.0
landnyrðingr,0.0,0.0,0.0,0.0
eldueið,0.0,0.0,0.0,0.0
eið,0.0,0.0,0.0,0.0
farljóss,0.0,0.0,0.0,0.0
fararmungát,0.0,0.0,0.0,0.0
hnúfi,0.0,0.0,0.0,0.0
nauðungarkostr,0.0,0.0,0.0,0.0
útgǫnguleyfi,0.0,0.0,0.0,0.0
skeika,0.0,0.0,0.0,0.0
hyrning,0.0,0.0,0.0,0.0
afganga,0.0,0.0,0.0,0.0
útgangr,0.0,0.0,0.0,0.0
ábak,0.0,0.0,0.0,0.0
húsbúnuðr,0.0,0.0,0.0,0.0
geirlaug,0.0,0.0,0.0,0.0
naumdǿlajarl,0.0,0.0,0.0,0.0
úthlaup,0.0,0.0,0.0,0.0
ingunnr,0.0,0.0,0.0,0.0
hlíðarendi,0.0,0.0,0.0,0.0
kynþáttr,0.0,0.0,0.0,0.0
stórolfr,0.0,0.0,0.0,0.0
stórolfshváll,0.0,0.0,0.0,0.0
sumarliði,0.0,0.0,0.0,0.0
vestarr,0.0,0.0,0.0,0.0
móeiðarhváll,0.0,0.0,0.0,0.0
ǫrvilna,0.0,0.0,0.0,0.0
fangvina,0.0,0.0,0.0,0.0
valdres,0.0,0.0,0.0,0.0
orðmargr,0.0,0.0,0.0,0.0
grani,0.0,0.0,0.0,0.0
grímolfr,0.0,0.0,0.0,0.0
sexti,0.0,0.0,0.0,0.0
mostrarfjǫrðr,0.0,0.0,0.0,0.0
hirðlǫg,0.0,0.0,0.0,0.0
tilstundun,0.0,0.0,0.0,0.0
gáfa,0.0,0.0,0.0,0.0
ráðliga,0.0,0.0,0.0,0.0
arnarson,0.0,0.0,0.0,0.0
ókeypis,0.0,0.0,0.0,0.0
sólundir,0.0,0.0,0.0,0.0
þorolfr,0.0,0.0,0.0,0.0
hringaríki,0.0,0.0,0.0,0.0
agðir,0.0,0.0,0.0,0.0
óargadýr,0.0,0.0,0.0,0.0
guttormsson,0.0,0.0,0.0,0.0
landván,0.0,0.0,0.0,0.0
mýróttr,0.0,0.0,0.0,0.0
fuglveiðr,0.0,0.0,0.0,0.0
selalón,0.0,0.0,0.0,0.0
borgarhraun,0.0,0.0,0.0,0.0
hvanneyrr,0.0,0.0,0.0,0.0
hafslǿkr,0.0,0.0,0.0,0.0
krumdalir,0.0,0.0,0.0,0.0
beigaldastaðir,0.0,0.0,0.0,0.0
ydda,0.0,0.0,0.0,0.0
iðjumaðr,0.0,0.0,0.0,0.0
skipasmiðr,0.0,0.0,0.0,0.0
rekaviðr,0.0,0.0,0.0,0.0
akrar,0.0,0.0,0.0,0.0
einbúi,0.0,0.0,0.0,0.0
einbúabrekka,0.0,0.0,0.0,0.0
umskygning,0.0,0.0,0.0,0.0
frǽndlið,0.0,0.0,0.0,0.0
flokadalsá,0.0,0.0,0.0,0.0
varmalǿkr,0.0,0.0,0.0,0.0
leiralǿkr,0.0,0.0,0.0,0.0
rauðablástr,0.0,0.0,0.0,0.0
raufarnes,0.0,0.0,0.0,0.0
sindr,0.0,0.0,0.0,0.0
smíðjuverk,0.0,0.0,0.0,0.0
ísarnmeiðr,0.0,0.0,0.0,0.0
hrǿrikyta,0.0,0.0,0.0,0.0
hregg,0.0,0.0,0.0,0.0
vindfrekr,0.0,0.0,0.0,0.0
orðvíss,0.0,0.0,0.0,0.0
eykhestr,0.0,0.0,0.0,0.0
ǽðaregg,0.0,0.0,0.0,0.0
hafnleysa,0.0,0.0,0.0,0.0
allkunnigr,0.0,0.0,0.0,0.0
bjarnartǫður,0.0,0.0,0.0,0.0
kynferð,0.0,0.0,0.0,0.0
vetrgestr,0.0,0.0,0.0,0.0
stórbú,0.0,0.0,0.0,0.0
útsteinn,0.0,0.0,0.0,0.0
ǫgvaldsstaðir,0.0,0.0,0.0,0.0
fitjar,0.0,0.0,0.0,0.0
vegsamliga,0.0,0.0,0.0,0.0
hrími,0.0,0.0,0.0,0.0
ofsamaðr,0.0,0.0,0.0,0.0
tóti,0.0,0.0,0.0,0.0
riðvaxinn,0.0,0.0,0.0,0.0
víxl,0.0,0.0,0.0,0.0
flaga,0.0,0.0,0.0,0.0
gi,0.0,0.0,0.0,0.0
flokadalr,0.0,0.0,0.0,0.0
þrandarholt,0.0,0.0,0.0,0.0
allkappsamr,0.0,0.0,0.0,0.0
knatttré,0.0,0.0,0.0,0.0
bollr,0.0,0.0,0.0,0.0
gríssá,0.0,0.0,0.0,0.0
fullugera,0.0,0.0,0.0,0.0
bátskip,0.0,0.0,0.0,0.0
brullaupsstefna,0.0,0.0,0.0,0.0
skuldaheimta,0.0,0.0,0.0,0.0
veðrabalkr,0.0,0.0,0.0,0.0
þyrstr,0.0,0.0,0.0,0.0
súpa,0.0,0.0,0.0,0.0
afri,0.0,0.0,0.0,0.0
sumblekla,0.0,0.0,0.0,0.0
kuml,0.0,0.0,0.0,0.0
brjótr,0.0,0.0,0.0,0.0
bragvíss,0.0,0.0,0.0,0.0
flimtun,0.0,0.0,0.0,0.0
blunda,0.0,0.0,0.0,0.0
ǫlselja,0.0,0.0,0.0,0.0
glýjaðr,0.0,0.0,0.0,0.0
þý,0.0,0.0,0.0,0.0
velfararminni,0.0,0.0,0.0,0.0
ǫlva,0.0,0.0,0.0,0.0
atgeirr,0.0,0.0,0.0,0.0
ýring,0.0,0.0,0.0,0.0
oddský,0.0,0.0,0.0,0.0
nýsa,0.0,0.0,0.0,0.0
regnbjóðr,0.0,0.0,0.0,0.0
gjósa,0.0,0.0,0.0,0.0
yfirhǫfn,0.0,0.0,0.0,0.0
hrísóttr,0.0,0.0,0.0,0.0
seyðir,0.0,0.0,0.0,0.0
allókátr,0.0,0.0,0.0,0.0
listi,0.0,0.0,0.0,0.0
láðvǫrðuðr,0.0,0.0,0.0,0.0
drýgr,0.0,0.0,0.0,0.0
dáðmildr,0.0,0.0,0.0,0.0
þrifreynir,0.0,0.0,0.0,0.0
hásalr,0.0,0.0,0.0,0.0
helgenginn,0.0,0.0,0.0,0.0
ǽttgengr,0.0,0.0,0.0,0.0
ofanganga,0.0,0.0,0.0,0.0
hǫggorrusta,0.0,0.0,0.0,0.0
handtekinn,0.0,0.0,0.0,0.0
myrginn,0.0,0.0,0.0,0.0
hertekinn,0.0,0.0,0.0,0.0
svínkostr,0.0,0.0,0.0,0.0
skutildiskr,0.0,0.0,0.0,0.0
stokka,0.0,0.0,0.0,0.0
greiðgengr,0.0,0.0,0.0,0.0
fáliðr,0.0,0.0,0.0,0.0
allfullr,0.0,0.0,0.0,0.0
gormr,0.0,0.0,0.0,0.0
tannlituðr,0.0,0.0,0.0,0.0
glutra,0.0,0.0,0.0,0.0
dalmiskunn,0.0,0.0,0.0,0.0
tréborg,0.0,0.0,0.0,0.0
frumvaxta,0.0,0.0,0.0,0.0
sǽsoll,0.0,0.0,0.0,0.0
skelþunnr,0.0,0.0,0.0,0.0
benþiðurr,0.0,0.0,0.0,0.0
rósta,0.0,0.0,0.0,0.0
